name,brand,category,aisle,price,image_url,description,on_offer,discount_percent,stock,is_sponsored,tags
Colgate Pet Food Item 651,Colgate,Pet Food,12,21.85,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Colgate.,False,0.0,13,False,"high protein, non-GMO, gluten-free"
Nestle Bakery Item 652,Nestle,Bakery,7,13.79,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Nestle.,False,0.0,42,False,"organic, low sugar, low fat"
Campbell's Meat Item 653,Campbell's,Meat,9,16.67,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Campbell's.,False,0.0,41,False,"gluten-free, high protein, vegan"
Dove Cleaning Item 654,Dove,Cleaning,10,17.74,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Dove.,False,0.0,36,False,"high protein, organic, heart healthy"
Colgate Frozen Item 655,Colgate,Frozen,8,2.72,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Colgate.,False,0.0,0,True,"organic, vegan"
Kellogg's Beverages Item 656,Kellogg's,Beverages,4,14.44,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Kellogg's.,False,0.0,3,False,"organic, non-GMO"
General Mills Pasta Item 657,General Mills,Pasta,6,16.05,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from General Mills.,True,29.9,48,False,"non-GMO, gluten-free"
Colgate Meat Item 658,Colgate,Meat,9,8.88,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,False,0.0,43,False,"low fat, gluten-free, non-GMO"
Great Value Vegetables Item 659,Great Value,Vegetables,1,10.74,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Great Value.,True,17.6,43,False,vegan
Dove Fruits Item 660,Dove,Fruits,1,22.6,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Dove.,False,0.0,16,False,organic
Great Value Pasta Item 661,Great Value,Pasta,6,1.96,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,30,False,"vegan, high protein, low fat"
General Mills Pet Food Item 662,General Mills,Pet Food,12,14.39,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from General Mills.,True,28.5,33,False,"organic, non-GMO"
Barilla Cleaning Item 663,Barilla,Cleaning,10,10.9,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Barilla.,False,0.0,45,True,high protein
Nestle Vegetables Item 664,Nestle,Vegetables,1,13.52,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Nestle.,False,0.0,14,False,"gluten-free, non-GMO"
Dove Cleaning Item 665,Dove,Cleaning,10,2.32,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Dove.,False,0.0,36,False,high protein
Barilla Toiletries Item 666,Barilla,Toiletries,11,5.53,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Barilla.,False,0.0,3,False,gluten-free
Nestle Frozen Item 667,Nestle,Frozen,8,2.26,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Nestle.,True,18.4,12,True,"gluten-free, non-GMO, vegan"
Heinz Toiletries Item 668,Heinz,Toiletries,11,10.23,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Heinz.,False,0.0,28,True,"non-GMO, heart healthy, low fat"
General Mills Meat Item 669,General Mills,Meat,9,8.64,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from General Mills.,False,0.0,30,False,"heart healthy, vegan, organic"
Campbell's Fruits Item 670,Campbell's,Fruits,1,23.61,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Campbell's.,False,0.0,30,False,"vegan, organic"
Campbell's Bakery Item 671,Campbell's,Bakery,7,19.2,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Campbell's.,False,0.0,23,False,gluten-free
Campbell's Beverages Item 672,Campbell's,Beverages,4,13.46,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Campbell's.,False,0.0,10,False,"gluten-free, vegan"
Heinz Bakery Item 673,Heinz,Bakery,7,17.67,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Heinz.,False,0.0,45,False,"low sugar, organic, low fat"
Dove Condiments Item 674,Dove,Condiments,3,4.42,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Dove.,False,0.0,23,True,low sugar
Colgate Cleaning Item 675,Colgate,Cleaning,10,3.68,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,23,False,"heart healthy, organic"
Campbell's Snacks Item 676,Campbell's,Snacks,5,20.23,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Campbell's.,True,17.9,6,False,"gluten-free, vegan, heart healthy"
General Mills Bakery Item 677,General Mills,Bakery,7,9.58,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from General Mills.,False,0.0,36,False,"low fat, organic"
Dove Toiletries Item 678,Dove,Toiletries,11,2.59,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Dove.,False,0.0,33,True,"organic, vegan, low sugar"
Dove Vegetables Item 679,Dove,Vegetables,1,8.97,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Dove.,False,0.0,33,False,"vegan, gluten-free"
General Mills Frozen Item 680,General Mills,Frozen,8,7.75,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from General Mills.,False,0.0,15,False,"heart healthy, low fat"
Heinz Frozen Item 681,Heinz,Frozen,8,23.62,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Heinz.,False,0.0,8,False,"low fat, non-GMO"
Great Value Toiletries Item 682,Great Value,Toiletries,11,7.31,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Great Value.,False,0.0,9,True,"gluten-free, low fat"
Quaker Snacks Item 683,Quaker,Snacks,5,16.15,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Quaker.,True,9.3,39,False,"non-GMO, gluten-free"
Colgate Vegetables Item 684,Colgate,Vegetables,1,11.16,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Colgate.,False,0.0,28,False,"low sugar, non-GMO, heart healthy"
Dove Pet Food Item 685,Dove,Pet Food,12,23.05,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Dove.,False,0.0,23,False,"vegan, heart healthy, organic"
Heinz Bakery Item 686,Heinz,Bakery,7,2.08,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Heinz.,False,0.0,6,False,"organic, heart healthy"
Kellogg's Bakery Item 687,Kellogg's,Bakery,7,14.43,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Kellogg's.,False,0.0,22,False,"low sugar, low fat, high protein"
Kellogg's Meat Item 688,Kellogg's,Meat,9,10.52,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Kellogg's.,False,0.0,43,False,"low fat, high protein"
General Mills Beverages Item 689,General Mills,Beverages,4,16.01,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from General Mills.,False,0.0,20,False,"high protein, low sugar, low fat"
Barilla Pet Food Item 690,Barilla,Pet Food,12,10.55,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Barilla.,True,17.6,1,False,"high protein, low sugar, organic"
Campbell's Beverages Item 691,Campbell's,Beverages,4,7.87,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Campbell's.,True,25.3,44,False,non-GMO
Colgate Frozen Item 692,Colgate,Frozen,8,16.86,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Colgate.,True,10.4,29,False,"non-GMO, low sugar, gluten-free"
Kellogg's Cereal Item 693,Kellogg's,Cereal,3,7.81,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,False,0.0,1,False,heart healthy
Colgate Fruits Item 694,Colgate,Fruits,1,4.08,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Colgate.,False,0.0,6,False,gluten-free
Kellogg's Dairy Item 695,Kellogg's,Dairy,2,20.47,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Kellogg's.,False,0.0,49,False,"vegan, heart healthy"
Colgate Pasta Item 696,Colgate,Pasta,6,12.61,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,True,9.8,0,True,non-GMO
Kellogg's Cereal Item 697,Kellogg's,Cereal,3,24.75,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,False,0.0,1,False,"non-GMO, gluten-free, organic"
Dove Snacks Item 698,Dove,Snacks,5,19.16,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Dove.,False,0.0,2,False,"non-GMO, low fat, organic"
Kellogg's Frozen Item 699,Kellogg's,Frozen,8,9.57,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Kellogg's.,False,0.0,38,False,heart healthy
Colgate Cleaning Item 700,Colgate,Cleaning,10,6.53,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,25,False,"vegan, high protein, organic"
Heinz Meat Item 701,Heinz,Meat,9,7.9,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Heinz.,True,25.7,29,False,"low fat, vegan, high protein"
Dove Pet Food Item 702,Dove,Pet Food,12,22.5,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Dove.,False,0.0,28,True,"low sugar, organic"
Kellogg's Cereal Item 703,Kellogg's,Cereal,3,15.0,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,False,0.0,44,False,organic
Nestle Snacks Item 704,Nestle,Snacks,5,18.78,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Nestle.,False,0.0,38,False,"high protein, non-GMO, vegan"
Nestle Snacks Item 705,Nestle,Snacks,5,16.57,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Nestle.,True,12.4,29,False,low fat
Heinz Meat Item 706,Heinz,Meat,9,5.11,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Heinz.,False,0.0,18,False,heart healthy
General Mills Toiletries Item 707,General Mills,Toiletries,11,18.44,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from General Mills.,True,26.9,36,False,heart healthy
Nestle Fruits Item 708,Nestle,Fruits,1,4.89,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Nestle.,False,0.0,29,False,"low sugar, heart healthy, gluten-free"
Nestle Cleaning Item 709,Nestle,Cleaning,10,24.47,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Nestle.,False,0.0,49,False,"low fat, low sugar"
Kellogg's Toiletries Item 710,Kellogg's,Toiletries,11,21.14,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Kellogg's.,False,0.0,15,True,low sugar
Colgate Pasta Item 711,Colgate,Pasta,6,18.2,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,True,29.2,19,False,"non-GMO, organic"
General Mills Frozen Item 712,General Mills,Frozen,8,10.18,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from General Mills.,True,29.3,38,False,"heart healthy, low fat, low sugar"
Dove Toiletries Item 713,Dove,Toiletries,11,10.01,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Dove.,False,0.0,32,False,"low fat, heart healthy, low sugar"
Campbell's Bakery Item 714,Campbell's,Bakery,7,2.47,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Campbell's.,False,0.0,32,True,"non-GMO, organic, low sugar"
Kellogg's Vegetables Item 715,Kellogg's,Vegetables,1,6.7,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,5,False,non-GMO
Quaker Beverages Item 716,Quaker,Beverages,4,4.11,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,False,0.0,4,False,"vegan, gluten-free, low fat"
Campbell's Meat Item 717,Campbell's,Meat,9,11.41,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Campbell's.,True,27.5,17,False,"low sugar, organic"
Colgate Cleaning Item 718,Colgate,Cleaning,10,7.25,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,11,False,"gluten-free, low sugar, vegan"
Barilla Meat Item 719,Barilla,Meat,9,7.67,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Barilla.,False,0.0,28,False,"non-GMO, high protein, vegan"
Kellogg's Dairy Item 720,Kellogg's,Dairy,2,4.93,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Kellogg's.,False,0.0,23,True,"heart healthy, non-GMO, high protein"
Dove Pet Food Item 721,Dove,Pet Food,12,4.87,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Dove.,False,0.0,7,False,"low fat, vegan"
General Mills Dairy Item 722,General Mills,Dairy,2,23.95,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from General Mills.,True,25.4,0,False,"heart healthy, gluten-free, low sugar"
Dove Bakery Item 723,Dove,Bakery,7,20.77,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Dove.,False,0.0,15,False,low fat
Barilla Vegetables Item 724,Barilla,Vegetables,1,21.02,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Barilla.,False,0.0,32,False,"high protein, heart healthy, low sugar"
Colgate Snacks Item 725,Colgate,Snacks,5,8.84,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Colgate.,False,0.0,36,False,"high protein, low sugar, gluten-free"
Great Value Condiments Item 726,Great Value,Condiments,3,17.55,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,False,0.0,15,False,vegan
Great Value Fruits Item 727,Great Value,Fruits,1,21.57,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Great Value.,False,0.0,45,False,"high protein, low sugar"
Heinz Snacks Item 728,Heinz,Snacks,5,14.14,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Heinz.,False,0.0,11,True,low fat
Nestle Dairy Item 729,Nestle,Dairy,2,8.53,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Nestle.,False,0.0,1,False,"low sugar, gluten-free"
Nestle Snacks Item 730,Nestle,Snacks,5,3.1,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Nestle.,False,0.0,45,False,low fat
Nestle Cereal Item 731,Nestle,Cereal,3,24.24,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Nestle.,False,0.0,10,False,low sugar
Kellogg's Bakery Item 732,Kellogg's,Bakery,7,12.4,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Kellogg's.,False,0.0,35,True,"organic, high protein"
Nestle Pet Food Item 733,Nestle,Pet Food,12,21.86,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Nestle.,True,8.8,38,False,"organic, non-GMO"
Campbell's Fruits Item 734,Campbell's,Fruits,1,24.18,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Campbell's.,False,0.0,38,False,"organic, heart healthy, low fat"
Quaker Toiletries Item 735,Quaker,Toiletries,11,16.57,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Quaker.,False,0.0,39,True,"low sugar, non-GMO"
Barilla Meat Item 736,Barilla,Meat,9,15.63,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Barilla.,False,0.0,37,False,"high protein, heart healthy, low fat"
Kellogg's Snacks Item 737,Kellogg's,Snacks,5,11.21,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Kellogg's.,False,0.0,48,False,low sugar
